@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureKNN numeric

@data

Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.032122,0.118801,6.926923,24.675529,59.64963,3.958955,55.690675,0.94682,0.062841,0.883979,55.751902,0.884951,93.465629,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.998913,0.996377,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.998913,0.997921,0.983033,0.984127,0,0.001,0,0,0,0,65210,63409,8473,100,53.968254,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.026812,0.111121,5.781859,23.080401,59.64963,3.372133,56.277497,0.94682,0.053526,0.893294,56.338724,0.894265,94.44941,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.999457,0.998188,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.999457,0.998951,0.982716,0.984127,0,0.001,0,0,0,0,65226,63409,8473,100,53.174603,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.053224,0.205648,11.477619,42.713979,59.64963,24.252577,35.397054,0.94682,0.384962,0.561858,52.711151,0.836685,88.367942,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.984239,0.949437,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.984239,0.974489,0.948148,0.952381,0,0.002,0,0,0,0,65258,63409,8473,96.825397,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,63,0,0,100,0,0,1,0.010927,0.059428,2.356366,12.343401,59.64963,1.201567,58.448063,0.94682,0.019072,0.927747,58.448063,0.927747,97.985625,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.002,0,0,0,0,65322,63409,8473,100,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.074366,0.205708,16.036809,42.726517,59.64963,18.025773,41.623857,0.94682,0.286123,0.660696,50.372746,0.799567,84.447708,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.980435,0.939996,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.980435,0.96998,0.949098,0.952381,0,0.002,0,0,0,0,65226,63409,8473,98.412698,57.142857,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,59,4,0,93.650794,6.349206,0,0.860465,0.045319,0.17874,9.772984,37.125092,59.64963,7.198329,52.451301,0.94682,0.114259,0.83256,53.185586,0.844216,89.163312,0.869565,20,0.025,1,0.975,39,0.130435,3,0.952381,0.869565,0.909091,0.862567,0.996739,0.994408,0.936508,0.091943,0.908057,0.063492,0.937264,0.936508,0.935839,0.862567,0.996739,0.996851,0.930155,0.936508,0,0.001,0,0.015625,0,15.625,65210,63409,8473,100,53.174603,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.032093,0.157069,6.920726,32.624078,59.64963,12.935741,46.713889,0.94682,0.205329,0.74149,55.401551,0.87939,92.878281,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.988587,0.962701,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.988587,0.981271,0.965761,0.968254,0,0.001,0,0,0,0,65218,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.037398,0.182961,8.064718,38.001846,59.64963,22.08732,37.562311,0.94682,0.350592,0.596227,54.815181,0.870082,91.895257,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.975,0.920435,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.975,0.959688,0.966346,0.968254,0,0.002,0,0,0,0,65234,63409,8473,96.825397,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.05855,0.209897,12.626203,43.596576,59.64963,24.840882,34.808748,0.94682,0.3943,0.55252,52.122845,0.827347,87.381673,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.972283,0.912638,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.972283,0.956434,0.949098,0.952381,0,0.002,0,0,0,0,65210,63409,8473,96.825397,53.174603,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.058537,0.226042,12.623373,46.949911,59.64963,33.404898,26.244733,0.94682,0.530236,0.416583,52.124038,0.827366,87.383673,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.968478,0.90448,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.968478,0.950607,0.949098,0.952381,0,0.001,0,0,0,0,65210,63409,8473,95.238095,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,59,4,0,93.650794,6.349206,0,0.857788,0.053215,0.17814,11.475613,37.000462,59.64963,7.535505,52.114125,0.94682,0.119611,0.827208,52.359033,0.831096,87.777631,0.826087,19,0,0,1,40,0.173913,4,1,0.826087,0.904762,0.866596,0.995652,0.986087,0.936508,0.110421,0.889579,0.063492,0.94228,0.936508,0.934996,0.866596,0.995652,0.992035,0.928571,0.936508,0,0.001,0,0,0,0,65210,63409,8473,100,54.761905,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.032099,0.15707,6.922122,32.624083,59.64963,12.93633,46.7133,0.94682,0.205339,0.741481,55.400962,0.87938,92.877293,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.988043,0.960605,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.988043,0.97993,0.965761,0.968254,0,0.001,0,0,0,0,65210,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.032088,0.157069,6.919649,32.624078,59.64963,12.935287,46.714343,0.94682,0.205322,0.741498,55.402005,0.879397,92.879042,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.9875,0.958715,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.9875,0.979066,0.966346,0.968254,0,0.002,0,0.015625,0,15.625,65210,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,63,0,0,100,0,0,1,0.010947,0.059428,2.360586,12.343411,59.64963,1.203346,58.446284,0.94682,0.019101,0.927719,58.446284,0.927719,97.982643,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.002,0,0,0,0,65210,63409,8473,100,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.020207,0.099047,4.357647,20.572485,59.64963,2.617923,57.031707,0.94682,0.041554,0.905265,57.092934,0.906237,95.71381,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.001,0.001,0,0,0,0,65210,63409,8473,100,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.047956,0.173113,10.341621,35.956347,59.64963,14.690178,44.959452,0.94682,0.233177,0.713642,53.647114,0.851541,89.937043,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.985326,0.952298,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.985326,0.975987,0.966346,0.968254,0,0.001,0,0,0,0,65210,63409,8473,98.412698,53.968254,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.032103,0.157084,6.922837,32.627159,59.64963,13.351034,46.298597,0.94682,0.211921,0.734898,55.400661,0.879376,92.876788,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,0.990217,0.985934,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,0.990217,0.990287,0.965078,0.968254,0,0.001,0,0,0,0,65210,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.024137,0.113069,5.205146,23.485044,59.64963,3.199304,56.450326,0.94682,0.050783,0.896037,56.511553,0.897009,94.73915,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0,0.002,0,0,0,0,65210,63409,8473,100,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.026815,0.111121,5.782594,23.080406,59.64963,3.372444,56.277187,0.94682,0.053531,0.893289,56.338414,0.894261,94.44889,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.999457,0.998188,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.999457,0.998951,0.982716,0.984127,0,0.002,0,0,0,0,65354,63409,8473,100,53.174603,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.050581,0.198023,10.907735,41.13042,59.64963,24.082839,35.566792,0.94682,0.382267,0.564552,53.234064,0.844985,89.244584,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.979891,0.946651,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.979891,0.972459,0.965761,0.968254,0,0.002,0,0.015625,0,15.625,65226,63409,8473,96.825397,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.047972,0.19237,10.344995,39.956133,59.64963,23.25681,36.392821,0.94682,0.369156,0.577664,53.645691,0.851519,89.934658,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.972826,0.914466,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.972826,0.957509,0.966346,0.968254,0,0.001,0,0,0,0,65306,63409,8473,96.825397,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,63,0,0,100,0,0,1,0.021501,0.084042,4.636728,17.455993,59.64963,2.371093,57.278537,0.94682,0.037636,0.909183,57.278537,0.909183,96.024966,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,65354,63409,8473,100,53.174603,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.032087,0.132788,6.919521,27.580743,59.64963,4.370025,55.279605,0.94682,0.069365,0.877454,55.402059,0.879398,92.879132,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,0.998913,0.996377,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,0.998913,0.997921,0.965078,0.968254,0,0.001,0,0,0,0,65242,63409,8473,100,53.174603,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.051929,0.17596,11.198404,36.547685,59.64963,15.105761,44.54387,0.94682,0.239774,0.707046,53.231532,0.844945,89.240338,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.983152,0.945011,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.983152,0.972816,0.966346,0.968254,0,0.002,0,0,0,0,65218,63409,8473,98.412698,54.761905,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.063814,0.229914,13.761248,47.754264,59.64963,33.988688,25.660942,0.94682,0.539503,0.407317,51.540248,0.818099,86.404974,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.971739,0.915415,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.971739,0.95646,0.949098,0.952381,0,0.002,0,0,0,0,65218,63409,8473,95.238095,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.029437,0.14693,6.348107,30.518137,59.64963,12.350447,47.299183,0.94682,0.196039,0.750781,55.925618,0.887708,93.756856,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.988043,0.960381,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.988043,0.980072,0.983033,0.984127,0,0.001,0,0,0,0,65234,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.030762,0.115506,6.633727,23.991225,59.64963,3.785644,55.863987,0.94682,0.06009,0.88673,55.925213,0.887702,93.756177,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0,0.002,0,0.015625,0,15.625,65346,63409,8473,100,53.968254,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016213,0.093896,3.496191,19.502617,59.64963,2.200371,57.44926,0.94682,0.034927,0.911893,57.510486,0.912865,96.413818,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.999457,0.998188,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.999457,0.998951,0.983033,0.984127,0,0.002,0,0,0,0,65242,63409,8473,100,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.041343,0.153211,8.915479,31.822752,59.64963,5.784348,53.865282,0.94682,0.091815,0.855004,54.232425,0.860832,90.918291,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.996739,0.992345,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.996739,0.995762,0.965761,0.968254,0.001,0.001,0,0,0,0,65210,63409,8473,100,53.968254,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.03472,0.163931,7.487277,34.04922,59.64963,13.348975,46.300655,0.94682,0.211888,0.734931,54.988317,0.87283,92.185512,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,0.997283,0.992236,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,0.997283,0.99523,0.965078,0.968254,0,0.001,0,0,0,0,65210,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.036036,0.160202,7.770965,33.274677,59.64963,13.348565,46.301066,0.94682,0.211882,0.734938,54.988728,0.872837,92.1862,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.986957,0.957055,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.986957,0.978857,0.965761,0.968254,0,0.001,0,0,0,0,65210,63409,8473,98.412698,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.042659,0.167935,9.199336,34.880975,59.64963,14.104528,45.545102,0.94682,0.223881,0.722938,54.232764,0.860838,90.91886,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.986413,0.955561,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.986413,0.978312,0.965761,0.968254,0,0.002,0,0,0,0,65210,63409,8473,98.412698,53.174603,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.053235,0.187757,11.479927,38.998094,59.64963,15.688342,43.961289,0.94682,0.249021,0.697798,52.710178,0.836669,88.366311,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.982609,0.943542,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.982609,0.971326,0.949907,0.952381,0,0.002,0,0,0,0,65210,63409,8473,98.412698,53.968254,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.042644,0.187724,9.19599,38.991219,59.64963,22.668326,36.981304,0.94682,0.359815,0.587005,54.234175,0.86086,90.921225,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.984239,0.949957,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.984239,0.974282,0.965761,0.968254,0,0.001,0,0.015625,0,15.625,65210,63409,8473,96.825397,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.05326,0.17814,11.485343,37.00048,59.64963,15.276434,44.373196,0.94682,0.242483,0.704336,53.060858,0.842236,88.954211,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.984783,0.950182,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.984783,0.975386,0.965761,0.968254,0,0.001,0,0,0,0,65210,63409,8473,98.412698,54.761905,?,?
